order_month,orders,mean_quantity,total_revenue,avg_order_price,hour
1515,5,3,2.0,100.75,33.58,2015-05-11 19:00:00
1516,5,8,2.25,337.45,42.18,2015-05-11 20:00:00
1517,5,2,1.5,49.0,24.5,2015-05-11 21:00:00
1518,5,1,1.0,16.0,16.0,2015-05-11 22:00:00
1519,5,4,1.75,115.5,28.88,2015-05-12 11:00:00
1520,5,8,2.75,366.85,45.86,2015-05-12 12:00:00
1521,5,4,4.75,287.2,71.8,2015-05-12 13:00:00
1522,5,5,2.8,219.5,43.9,2015-05-12 14:00:00
1523,5,6,2.67,288.9,48.15,2015-05-12 15:00:00
1524,5,4,2.75,180.25,45.06,2015-05-12 16:00:00
1525,5,3,1.67,91.0,30.33,2015-05-12 17:00:00
1526,5,8,2.75,372.85,46.61,2015-05-12 18:00:00
1527,5,9,2.89,420.25,46.69,2015-05-12 19:00:00
1528,5,5,2.4,187.0,37.4,2015-05-12 20:00:00
1529,5,3,1.33,65.9,21.97,2015-05-12 21:00:00
1530,5,2,1.0,32.75,16.38,2015-05-12 22:00:00
1531,5,7,1.14,147.2,21.03,2015-05-13 11:00:00
1532,5,9,2.44,352.15,39.13,2015-05-13 12:00:00
1533,5,5,2.6,227.5,45.5,2015-05-13 13:00:00
1534,5,6,4.17,411.35,68.56,2015-05-13 14:00:00
1535,5,6,1.67,149.15,24.86,2015-05-13 15:00:00
1536,5,4,2.0,128.0,32.0,2015-05-13 16:00:00
1537,5,8,2.12,292.0,36.5,2015-05-13 17:00:00
1538,5,5,2.8,236.0,47.2,2015-05-13 18:00:00
1539,5,6,1.67,150.0,25.0,2015-05-13 19:00:00
1540,5,5,1.6,139.95,27.99,2015-05-13 20:00:00
1541,5,2,1.0,28.5,14.25,2015-05-13 22:00:00
1542,5,3,4.33,193.5,64.5,2015-05-14 11:00:00
1543,5,11,2.36,421.95,38.36,2015-05-14 12:00:00
1544,5,12,2.75,531.45,44.29,2015-05-14 13:00:00
1545,5,4,1.75,121.45,30.36,2015-05-14 14:00:00
1546,5,3,2.33,106.25,35.42,2015-05-14 15:00:00
1547,5,3,2.67,136.95,45.65,2015-05-14 16:00:00
1548,5,7,2.0,236.25,33.75,2015-05-14 17:00:00
1549,5,9,2.33,362.0,40.22,2015-05-14 18:00:00
1550,5,6,2.17,228.0,38.0,2015-05-14 19:00:00
1551,5,7,1.71,199.7,28.53,2015-05-14 20:00:00
1552,5,4,2.5,157.0,39.25,2015-05-14 21:00:00
1553,5,7,1.86,220.75,31.54,2015-05-15 11:00:00
1554,5,4,1.5,102.45,25.61,2015-05-15 12:00:00
1555,5,13,2.62,565.0,43.46,2015-05-15 13:00:00
1556,5,6,3.33,340.75,56.79,2015-05-15 14:00:00
1557,5,3,2.33,98.0,32.67,2015-05-15 15:00:00
1558,5,5,2.6,203.75,40.75,2015-05-15 16:00:00
1559,5,10,1.7,249.15,24.92,2015-05-15 17:00:00
1560,5,12,2.67,469.2,39.1,2015-05-15 18:00:00
1561,5,12,1.42,296.65,24.72,2015-05-15 19:00:00
1562,5,9,2.44,379.15,42.13,2015-05-15 20:00:00
1563,5,9,2.0,309.6,34.4,2015-05-15 21:00:00
1564,5,4,2.25,151.7,37.92,2015-05-15 22:00:00
1565,5,2,3.0,90.75,45.38,2015-05-16 11:00:00
1566,5,2,4.0,122.95,61.48,2015-05-16 12:00:00
1567,5,5,3.6,280.15,56.03,2015-05-16 13:00:00
1568,5,6,2.5,220.5,36.75,2015-05-16 14:00:00
1569,5,4,2.5,151.0,37.75,2015-05-16 15:00:00
1570,5,5,2.2,188.25,37.65,2015-05-16 16:00:00
1571,5,10,2.3,379.5,37.95,2015-05-16 17:00:00
1572,5,5,2.6,226.0,45.2,2015-05-16 18:00:00
1573,5,8,1.62,224.0,28.0,2015-05-16 19:00:00
1574,5,6,1.83,179.0,29.83,2015-05-16 20:00:00
1575,5,8,1.75,219.0,27.38,2015-05-16 21:00:00
1576,5,1,2.0,41.0,41.0,2015-05-17 11:00:00
1577,5,2,1.0,36.15,18.08,2015-05-17 12:00:00
1578,5,7,2.29,261.0,37.29,2015-05-17 13:00:00
1579,5,3,5.67,292.0,97.33,2015-05-17 14:00:00
1580,5,6,1.5,147.5,24.58,2015-05-17 15:00:00
1581,5,4,1.5,91.5,22.88,2015-05-17 16:00:00
1582,5,4,2.0,138.4,34.6,2015-05-17 17:00:00
1583,5,6,2.0,206.4,34.4,2015-05-17 18:00:00
1584,5,5,2.6,216.2,43.24,2015-05-17 19:00:00
1585,5,4,2.0,127.5,31.88,2015-05-17 20:00:00
1586,5,6,2.33,240.25,40.04,2015-05-17 21:00:00
1587,5,1,2.0,30.5,30.5,2015-05-17 22:00:00
1588,5,7,2.0,240.9,34.41,2015-05-18 11:00:00
1589,5,7,2.14,236.75,33.82,2015-05-18 12:00:00
1590,5,4,1.0,73.75,18.44,2015-05-18 13:00:00
1591,5,5,2.8,237.2,47.44,2015-05-18 14:00:00
1592,5,4,2.0,135.5,33.88,2015-05-18 15:00:00
1593,5,6,3.17,312.25,52.04,2015-05-18 16:00:00
1594,5,5,2.2,178.0,35.6,2015-05-18 17:00:00
1595,5,6,2.5,253.65,42.28,2015-05-18 18:00:00
1596,5,5,2.8,212.7,42.54,2015-05-18 19:00:00
1597,5,5,2.6,211.25,42.25,2015-05-18 20:00:00
1598,5,3,2.33,117.7,39.23,2015-05-18 22:00:00
1599,5,5,3.4,291.25,58.25,2015-05-19 11:00:00
1600,5,8,4.88,630.1,78.76,2015-05-19 12:00:00
1601,5,6,2.5,277.25,46.21,2015-05-19 13:00:00
1602,5,2,1.0,29.5,14.75,2015-05-19 14:00:00
1603,5,3,1.33,75.0,25.0,2015-05-19 15:00:00
1604,5,4,2.0,128.75,32.19,2015-05-19 16:00:00
1605,5,4,1.75,102.25,25.56,2015-05-19 17:00:00
1606,5,4,2.25,155.0,38.75,2015-05-19 18:00:00
1607,5,7,1.86,215.15,30.74,2015-05-19 19:00:00
1608,5,2,1.5,49.5,24.75,2015-05-19 20:00:00
1609,5,1,2.0,33.25,33.25,2015-05-19 21:00:00
1610,5,3,1.33,63.0,21.0,2015-05-20 11:00:00
1611,5,8,4.0,528.2,66.03,2015-05-20 12:00:00
1612,5,6,1.5,138.7,23.12,2015-05-20 13:00:00
1613,5,7,2.29,268.0,38.29,2015-05-20 14:00:00
1614,5,8,2.12,298.75,37.34,2015-05-20 15:00:00
1615,5,4,1.75,124.0,31.0,2015-05-20 16:00:00
1616,5,7,2.29,246.0,35.14,2015-05-20 17:00:00
1617,5,7,1.86,229.0,32.71,2015-05-20 18:00:00
1618,5,5,2.0,177.15,35.43,2015-05-20 19:00:00
1619,5,4,2.25,168.45,42.11,2015-05-20 20:00:00
1620,5,1,1.0,12.5,12.5,2015-05-20 21:00:00
1621,5,4,1.75,119.25,29.81,2015-05-20 22:00:00
1622,5,2,1.0,40.5,20.25,2015-05-21 11:00:00
1623,5,6,3.17,339.9,56.65,2015-05-21 12:00:00
1624,5,10,1.3,202.5,20.25,2015-05-21 13:00:00
1625,5,4,1.5,91.25,22.81,2015-05-21 14:00:00
1626,5,2,2.0,72.65,36.33,2015-05-21 15:00:00
1627,5,5,3.2,276.2,55.24,2015-05-21 16:00:00
1628,5,8,2.0,261.25,32.66,2015-05-21 17:00:00
1629,5,7,1.86,218.25,31.18,2015-05-21 18:00:00
1630,5,7,2.14,222.25,31.75,2015-05-21 19:00:00
1631,5,4,3.0,200.7,50.18,2015-05-21 20:00:00
1632,5,3,2.33,137.1,45.7,2015-05-21 21:00:00
1633,5,2,1.0,28.75,14.38,2015-05-22 11:00:00
1634,5,10,2.3,391.45,39.14,2015-05-22 12:00:00
1635,5,5,3.8,308.5,61.7,2015-05-22 13:00:00
1636,5,2,1.0,38.7,19.35,2015-05-22 14:00:00
1637,5,2,2.5,87.5,43.75,2015-05-22 15:00:00
1638,5,13,2.0,443.9,34.15,2015-05-22 16:00:00
1639,5,4,1.75,105.5,26.38,2015-05-22 17:00:00
1640,5,7,2.14,263.25,37.61,2015-05-22 18:00:00
1641,5,9,2.33,384.2,42.69,2015-05-22 19:00:00
1642,5,9,2.0,317.35,35.26,2015-05-22 20:00:00
1643,5,2,2.5,91.5,45.75,2015-05-22 21:00:00
1644,5,5,2.0,158.0,31.6,2015-05-22 22:00:00
1645,5,1,1.0,16.5,16.5,2015-05-22 23:00:00
1646,5,7,2.71,309.7,44.24,2015-05-23 12:00:00
1647,5,4,3.75,240.95,60.24,2015-05-23 13:00:00
1648,5,4,1.5,94.25,23.56,2015-05-23 14:00:00
1649,5,2,2.0,75.25,37.62,2015-05-23 15:00:00
1650,5,7,3.0,350.75,50.11,2015-05-23 16:00:00
1651,5,4,2.5,178.7,44.68,2015-05-23 17:00:00
1652,5,6,2.5,265.2,44.2,2015-05-23 18:00:00
1653,5,8,1.75,227.95,28.49,2015-05-23 19:00:00
1654,5,6,2.83,260.25,43.38,2015-05-23 20:00:00
1655,5,8,2.62,333.9,41.74,2015-05-23 21:00:00
1656,5,3,2.0,107.25,35.75,2015-05-23 22:00:00
1657,5,2,5.5,209.8,104.9,2015-05-24 11:00:00
1658,5,5,2.0,151.5,30.3,2015-05-24 12:00:00
1659,5,8,2.0,266.4,33.3,2015-05-24 13:00:00
1660,5,4,2.25,148.0,37.0,2015-05-24 14:00:00
1661,5,6,2.17,227.0,37.83,2015-05-24 15:00:00
1662,5,7,2.29,251.45,35.92,2015-05-24 16:00:00
1663,5,6,2.33,226.2,37.7,2015-05-24 17:00:00
1664,5,6,2.0,177.5,29.58,2015-05-24 18:00:00
1665,5,5,2.0,159.5,31.9,2015-05-24 19:00:00
1666,5,5,2.0,158.15,31.63,2015-05-24 20:00:00
1667,5,3,3.0,163.95,54.65,2015-05-24 21:00:00
1668,5,2,2.0,57.5,28.75,2015-05-24 22:00:00
1669,5,7,1.29,156.25,22.32,2015-05-25 11:00:00
1670,5,5,4.8,389.25,77.85,2015-05-25 12:00:00
1671,5,6,1.67,153.75,25.62,2015-05-25 13:00:00
1672,5,5,2.4,215.95,43.19,2015-05-25 14:00:00
1673,5,2,2.5,77.25,38.62,2015-05-25 15:00:00
1674,5,4,2.0,119.0,29.75,2015-05-25 16:00:00
1675,5,4,2.5,164.0,41.0,2015-05-25 17:00:00
1676,5,6,2.0,197.5,32.92,2015-05-25 18:00:00
1677,5,5,2.8,260.25,52.05,2015-05-25 19:00:00
1678,5,6,2.0,214.25,35.71,2015-05-25 20:00:00
1679,5,5,1.6,136.2,27.24,2015-05-25 21:00:00
1680,5,1,1.0,20.75,20.75,2015-05-25 22:00:00
1681,5,2,1.5,49.5,24.75,2015-05-26 11:00:00
1682,5,5,2.0,161.4,32.28,2015-05-26 12:00:00
1683,5,4,4.5,291.2,72.8,2015-05-26 13:00:00
1684,5,1,4.0,65.75,65.75,2015-05-26 14:00:00
1685,5,2,2.0,65.5,32.75,2015-05-26 15:00:00
1686,5,3,2.67,124.5,41.5,2015-05-26 16:00:00
1687,5,8,1.88,250.7,31.34,2015-05-26 17:00:00
1688,5,6,3.17,304.7,50.78,2015-05-26 18:00:00
1689,5,5,2.2,188.95,37.79,2015-05-26 19:00:00
1690,5,4,2.75,163.25,40.81,2015-05-26 20:00:00
1691,5,5,1.6,140.75,28.15,2015-05-26 21:00:00
1692,5,3,1.33,70.25,23.42,2015-05-26 22:00:00
1693,5,3,3.33,190.45,63.48,2015-05-27 11:00:00
1694,5,6,1.83,175.7,29.28,2015-05-27 12:00:00
1695,5,10,2.0,338.5,33.85,2015-05-27 13:00:00
1696,5,3,4.33,214.75,71.58,2015-05-27 14:00:00
1697,5,5,1.8,150.0,30.0,2015-05-27 15:00:00
1698,5,1,3.0,59.75,59.75,2015-05-27 16:00:00
1699,5,11,1.91,353.0,32.09,2015-05-27 17:00:00
1700,5,6,2.5,238.0,39.67,2015-05-27 18:00:00
1701,5,4,2.0,135.9,33.98,2015-05-27 19:00:00
1702,5,2,2.0,78.5,39.25,2015-05-27 20:00:00
1703,5,1,1.0,20.75,20.75,2015-05-27 21:00:00
1704,5,3,3.0,141.7,47.23,2015-05-27 22:00:00
1705,5,5,2.0,173.25,34.65,2015-05-28 11:00:00
1706,5,10,2.5,423.95,42.4,2015-05-28 12:00:00
1707,5,6,3.67,339.5,56.58,2015-05-28 13:00:00
1708,5,5,2.2,202.0,40.4,2015-05-28 14:00:00
1709,5,8,1.62,219.95,27.49,2015-05-28 15:00:00
1710,5,1,2.0,28.5,28.5,2015-05-28 16:00:00
1711,5,4,1.75,128.0,32.0,2015-05-28 17:00:00
1712,5,7,2.43,282.75,40.39,2015-05-28 18:00:00
1713,5,6,2.0,188.75,31.46,2015-05-28 19:00:00
1714,5,1,1.0,13.25,13.25,2015-05-28 20:00:00
1715,5,1,1.0,16.5,16.5,2015-05-28 22:00:00
1716,5,4,1.75,124.7,31.18,2015-05-29 11:00:00
1717,5,5,2.2,177.75,35.55,2015-05-29 12:00:00
1718,5,8,4.75,622.85,77.86,2015-05-29 13:00:00
1719,5,4,2.5,169.5,42.38,2015-05-29 14:00:00
1720,5,3,3.67,192.65,64.22,2015-05-29 15:00:00
1721,5,6,2.17,236.0,39.33,2015-05-29 16:00:00
1722,5,4,2.0,127.0,31.75,2015-05-29 17:00:00
1723,5,7,3.0,367.0,52.43,2015-05-29 18:00:00
1724,5,7,2.0,228.25,32.61,2015-05-29 19:00:00
1725,5,8,2.38,293.25,36.66,2015-05-29 20:00:00
1726,5,8,2.62,337.0,42.12,2015-05-29 21:00:00
1727,5,4,2.0,125.25,31.31,2015-05-29 22:00:00
1728,5,2,6.0,211.2,105.6,2015-05-30 11:00:00
1729,5,5,1.4,117.25,23.45,2015-05-30 12:00:00
1730,5,4,5.0,311.4,77.85,2015-05-30 13:00:00
1731,5,2,1.5,53.75,26.88,2015-05-30 14:00:00
1732,5,8,2.25,287.75,35.97,2015-05-30 15:00:00
1733,5,7,2.43,269.15,38.45,2015-05-30 16:00:00
1734,5,4,2.5,182.2,45.55,2015-05-30 17:00:00
1735,5,6,2.5,239.0,39.83,2015-05-30 18:00:00
1736,5,3,2.0,109.75,36.58,2015-05-30 19:00:00
1737,5,10,2.6,426.0,42.6,2015-05-30 20:00:00
1738,5,5,2.4,206.5,41.3,2015-05-30 21:00:00
1739,5,3,1.33,73.0,24.33,2015-05-30 22:00:00
1740,5,3,1.0,53.25,17.75,2015-05-31 12:00:00
1741,5,4,3.0,192.0,48.0,2015-05-31 13:00:00
1742,5,3,2.0,89.0,29.67,2015-05-31 14:00:00
1743,5,4,2.0,136.5,34.12,2015-05-31 15:00:00
1744,5,7,2.29,258.5,36.93,2015-05-31 16:00:00
1745,5,5,2.6,204.95,40.99,2015-05-31 17:00:00
1746,5,7,2.43,284.2,40.6,2015-05-31 18:00:00
1747,5,6,2.5,219.75,36.62,2015-05-31 19:00:00
1748,5,4,1.75,95.5,23.88,2015-05-31 20:00:00
1749,5,5,1.8,142.5,28.5,2015-05-31 21:00:00
1750,5,2,1.0,41.5,20.75,2015-05-31 22:00:00
1751,6,3,1.67,78.5,26.17,2015-06-01 11:00:00
1752,6,10,2.8,455.6,45.56,2015-06-01 12:00:00
1753,6,10,3.0,511.65,51.16,2015-06-01 13:00:00
1754,6,5,2.0,181.75,36.35,2015-06-01 14:00:00
1755,6,7,1.86,228.0,32.57,2015-06-01 15:00:00
1756,6,5,2.6,202.0,40.4,2015-06-01 16:00:00
1757,6,5,2.4,185.0,37.0,2015-06-01 17:00:00
1758,6,7,2.0,224.25,32.04,2015-06-01 18:00:00
1759,6,5,2.4,203.0,40.6,2015-06-01 19:00:00
1760,6,4,1.5,106.25,26.56,2015-06-01 20:00:00
1761,6,2,1.5,40.95,20.48,2015-06-01 21:00:00
1762,6,1,1.0,12.0,12.0,2015-06-01 22:00:00
1763,6,6,1.33,130.0,21.67,2015-06-02 11:00:00
1764,6,5,4.0,330.8,66.16,2015-06-02 12:00:00
1765,6,11,3.36,599.25,54.48,2015-06-02 13:00:00
1766,6,3,2.33,112.0,37.33,2015-06-02 14:00:00
1767,6,3,1.33,64.75,21.58,2015-06-02 15:00:00
1768,6,4,2.5,167.25,41.81,2015-06-02 16:00:00
1769,6,8,1.75,214.0,26.75,2015-06-02 17:00:00
1770,6,8,2.38,305.5,38.19,2015-06-02 18:00:00
1771,6,5,1.4,123.0,24.6,2015-06-02 19:00:00
1772,6,5,2.0,177.75,35.55,2015-06-02 20:00:00
1773,6,6,2.33,233.5,38.92,2015-06-02 21:00:00
1774,6,2,1.5,52.15,26.08,2015-06-02 22:00:00
1775,6,2,1.0,36.75,18.38,2015-06-03 11:00:00
1776,6,13,3.08,638.95,49.15,2015-06-03 12:00:00
1777,6,7,1.71,200.55,28.65,2015-06-03 13:00:00
1778,6,3,1.0,49.5,16.5,2015-06-03 14:00:00
1779,6,6,1.83,189.5,31.58,2015-06-03 15:00:00
1780,6,3,2.0,85.5,28.5,2015-06-03 16:00:00
1781,6,6,2.17,212.7,35.45,2015-06-03 17:00:00
1782,6,7,2.43,266.1,38.01,2015-06-03 18:00:00
1783,6,5,2.8,235.25,47.05,2015-06-03 19:00:00
1784,6,5,3.2,285.0,57.0,2015-06-03 20:00:00
1785,6,6,2.17,224.25,37.38,2015-06-03 21:00:00
1786,6,3,1.67,89.9,29.97,2015-06-03 22:00:00
1787,6,4,1.25,92.75,23.19,2015-06-04 11:00:00
1788,6,11,2.45,435.5,39.59,2015-06-04 12:00:00
1789,6,9,3.22,479.75,53.31,2015-06-04 13:00:00
1790,6,3,1.33,73.25,24.42,2015-06-04 14:00:00
1791,6,3,3.0,146.5,48.83,2015-06-04 15:00:00
1792,6,2,4.0,126.5,63.25,2015-06-04 16:00:00
1793,6,7,2.43,298.0,42.57,2015-06-04 17:00:00
1794,6,7,2.86,337.5,48.21,2015-06-04 18:00:00
1795,6,6,2.5,245.75,40.96,2015-06-04 19:00:00
1796,6,3,2.67,139.0,46.33,2015-06-04 20:00:00
1797,6,4,3.5,227.35,56.84,2015-06-04 21:00:00
1798,6,1,1.0,20.5,20.5,2015-06-04 22:00:00
1799,6,2,3.0,87.25,43.62,2015-06-05 11:00:00
1800,6,10,3.4,548.95,54.9,2015-06-05 12:00:00
1801,6,5,2.2,197.5,39.5,2015-06-05 13:00:00
1802,6,1,4.0,69.0,69.0,2015-06-05 14:00:00
1803,6,6,1.83,187.7,31.28,2015-06-05 15:00:00
1804,6,6,2.33,238.75,39.79,2015-06-05 16:00:00
1805,6,8,2.5,328.4,41.05,2015-06-05 17:00:00
1806,6,8,2.38,299.75,37.47,2015-06-05 18:00:00
1807,6,3,2.0,98.25,32.75,2015-06-05 19:00:00
1808,6,2,2.5,86.75,43.38,2015-06-05 20:00:00
1809,6,4,2.5,167.5,41.88,2015-06-05 21:00:00
1810,6,4,4.5,294.95,73.74,2015-06-06 12:00:00
1811,6,8,2.12,292.75,36.59,2015-06-06 13:00:00
1812,6,4,1.75,114.25,28.56,2015-06-06 14:00:00
1813,6,4,2.25,144.45,36.11,2015-06-06 15:00:00
1814,6,5,2.2,173.2,34.64,2015-06-06 16:00:00
1815,6,7,2.0,251.15,35.88,2015-06-06 17:00:00
1816,6,6,2.33,248.7,41.45,2015-06-06 18:00:00
1817,6,10,1.9,321.5,32.15,2015-06-06 19:00:00
1818,6,5,1.6,127.75,25.55,2015-06-06 20:00:00
1819,6,3,2.0,103.5,34.5,2015-06-06 21:00:00
1820,6,4,2.25,150.75,37.69,2015-06-06 22:00:00
1821,6,1,4.0,58.0,58.0,2015-06-06 23:00:00
1822,6,2,2.5,92.25,46.12,2015-06-07 11:00:00
1823,6,11,3.0,508.95,46.27,2015-06-07 12:00:00
1824,6,8,2.88,367.75,45.97,2015-06-07 13:00:00
1825,6,5,1.6,127.75,25.55,2015-06-07 14:00:00
1826,6,3,2.0,90.5,30.17,2015-06-07 15:00:00
1827,6,2,1.0,41.5,20.75,2015-06-07 16:00:00
1828,6,8,2.12,292.45,36.56,2015-06-07 17:00:00
1829,6,10,2.1,353.0,35.3,2015-06-07 18:00:00
1830,6,3,2.0,98.25,32.75,2015-06-07 19:00:00
1831,6,4,1.25,79.25,19.81,2015-06-07 20:00:00
1832,6,1,1.0,16.0,16.0,2015-06-07 21:00:00
1833,6,1,3.0,49.25,49.25,2015-06-07 22:00:00
1834,6,5,2.4,181.5,36.3,2015-06-08 11:00:00
1835,6,10,2.3,332.2,33.22,2015-06-08 12:00:00
1836,6,8,1.5,192.75,24.09,2015-06-08 13:00:00
1837,6,7,3.14,345.6,49.37,2015-06-08 14:00:00
1838,6,3,2.0,104.75,34.92,2015-06-08 15:00:00
1839,6,5,1.6,125.0,25.0,2015-06-08 16:00:00
1840,6,9,2.33,351.75,39.08,2015-06-08 17:00:00
1841,6,6,2.17,230.2,38.37,2015-06-08 18:00:00
1842,6,5,2.4,186.25,37.25,2015-06-08 19:00:00
1843,6,2,1.0,32.5,16.25,2015-06-08 20:00:00
1844,6,1,1.0,16.75,16.75,2015-06-08 21:00:00
1845,6,1,1.0,12.0,12.0,2015-06-09 11:00:00
1846,6,5,1.0,69.0,13.8,2015-06-09 12:00:00
1847,6,1,1.0,12.75,12.75,2015-06-09 13:00:00
1848,6,5,3.8,304.75,60.95,2015-06-09 14:00:00
1849,6,3,1.0,48.25,16.08,2015-06-09 15:00:00
1850,6,3,1.33,66.25,22.08,2015-06-09 16:00:00
1851,6,11,2.09,397.85,36.17,2015-06-09 17:00:00
1852,6,7,2.0,222.65,31.81,2015-06-09 18:00:00
1853,6,7,1.86,220.75,31.54,2015-06-09 19:00:00
1854,6,1,1.0,10.5,10.5,2015-06-09 20:00:00
1855,6,3,2.67,126.9,42.3,2015-06-09 21:00:00
1856,6,3,1.33,70.0,23.33,2015-06-10 11:00:00
1857,6,7,2.86,350.4,50.06,2015-06-10 12:00:00
1858,6,10,2.9,469.6,46.96,2015-06-10 13:00:00
1859,6,5,1.6,140.75,28.15,2015-06-10 14:00:00
1860,6,6,1.5,131.75,21.96,2015-06-10 15:00:00
1861,6,7,1.29,153.95,21.99,2015-06-10 16:00:00
1862,6,2,2.5,87.5,43.75,2015-06-10 17:00:00
1863,6,5,2.2,175.0,35.0,2015-06-10 18:00:00
1864,6,8,2.75,346.25,43.28,2015-06-10 19:00:00
1865,6,4,2.75,171.0,42.75,2015-06-10 20:00:00
1866,6,3,2.0,83.0,27.67,2015-06-10 21:00:00
1867,6,1,2.0,36.75,36.75,2015-06-10 22:00:00
1868,6,8,3.25,432.15,54.02,2015-06-11 11:00:00
1869,6,9,2.33,341.7,37.97,2015-06-11 12:00:00
1870,6,6,3.83,374.4,62.4,2015-06-11 13:00:00
1871,6,4,4.25,288.9,72.22,2015-06-11 14:00:00
1872,6,5,2.0,155.0,31.0,2015-06-11 15:00:00
1873,6,4,3.25,232.15,58.04,2015-06-11 16:00:00
1874,6,7,2.43,264.65,37.81,2015-06-11 17:00:00
1875,6,8,2.38,313.95,39.24,2015-06-11 18:00:00
1876,6,3,2.33,107.5,35.83,2015-06-11 19:00:00
1877,6,7,1.57,196.7,28.1,2015-06-11 20:00:00
1878,6,8,2.12,293.25,36.66,2015-06-11 21:00:00
1879,6,4,2.25,157.15,39.29,2015-06-11 22:00:00
1880,6,3,1.33,61.7,20.57,2015-06-12 12:00:00
1881,6,4,4.5,278.75,69.69,2015-06-12 13:00:00
1882,6,6,4.0,400.5,66.75,2015-06-12 14:00:00
1883,6,5,2.0,151.25,30.25,2015-06-12 15:00:00
1884,6,6,2.33,231.7,38.62,2015-06-12 16:00:00
1885,6,4,2.25,138.75,34.69,2015-06-12 17:00:00
1886,6,10,2.6,422.5,42.25,2015-06-12 18:00:00
1887,6,12,2.08,414.35,34.53,2015-06-12 19:00:00
1888,6,3,3.33,176.25,58.75,2015-06-12 20:00:00
1889,6,1,2.0,37.25,37.25,2015-06-12 21:00:00
1890,6,1,2.0,37.25,37.25,2015-06-12 22:00:00
1891,6,3,1.67,73.25,24.42,2015-06-13 12:00:00
1892,6,8,3.62,480.0,60.0,2015-06-13 13:00:00
1893,6,5,3.0,241.5,48.3,2015-06-13 14:00:00
1894,6,1,2.0,32.25,32.25,2015-06-13 15:00:00
1895,6,9,2.44,376.0,41.78,2015-06-13 16:00:00
1896,6,4,2.0,125.25,31.31,2015-06-13 17:00:00
1897,6,11,1.82,326.45,29.68,2015-06-13 18:00:00
1898,6,4,2.75,176.5,44.12,2015-06-13 19:00:00
1899,6,9,2.56,388.0,43.11,2015-06-13 20:00:00
1900,6,6,2.0,177.95,29.66,2015-06-13 21:00:00
1901,6,4,1.5,111.75,27.94,2015-06-13 22:00:00
1902,6,6,2.67,273.7,45.62,2015-06-14 12:00:00
1903,6,4,3.25,200.2,50.05,2015-06-14 13:00:00
1904,6,5,2.2,168.2,33.64,2015-06-14 14:00:00
1905,6,3,2.67,127.75,42.58,2015-06-14 15:00:00
1906,6,7,2.0,245.4,35.06,2015-06-14 16:00:00
1907,6,4,1.5,101.75,25.44,2015-06-14 17:00:00
1908,6,9,2.56,375.0,41.67,2015-06-14 18:00:00
1909,6,3,2.33,120.5,40.17,2015-06-14 19:00:00
1910,6,4,2.0,135.75,33.94,2015-06-14 20:00:00
1911,6,3,2.33,110.75,36.92,2015-06-14 21:00:00
1912,6,2,1.5,49.75,24.88,2015-06-15 11:00:00
1913,6,12,2.75,580.2,48.35,2015-06-15 12:00:00
1914,6,8,2.12,286.75,35.84,2015-06-15 13:00:00
1915,6,2,2.0,70.95,35.48,2015-06-15 14:00:00
1916,6,5,2.2,198.1,39.62,2015-06-15 15:00:00
1917,6,10,2.1,351.4,35.14,2015-06-15 16:00:00
1918,6,9,1.33,195.95,21.77,2015-06-15 17:00:00
1919,6,9,2.11,329.2,36.58,2015-06-15 18:00:00
1920,6,4,2.5,168.25,42.06,2015-06-15 19:00:00
1921,6,5,2.0,167.9,33.58,2015-06-15 20:00:00
1922,6,6,1.33,137.4,22.9,2015-06-15 21:00:00
1923,6,1,4.0,59.75,59.75,2015-06-15 22:00:00
1924,6,2,1.5,39.75,19.88,2015-06-16 11:00:00
1925,6,7,3.29,378.15,54.02,2015-06-16 12:00:00
1926,6,8,2.5,305.2,38.15,2015-06-16 13:00:00
1927,6,2,2.0,55.5,27.75,2015-06-16 14:00:00
1928,6,2,1.0,42.25,21.12,2015-06-16 15:00:00
1929,6,4,2.75,170.75,42.69,2015-06-16 16:00:00
1930,6,7,2.0,242.75,34.68,2015-06-16 17:00:00
1931,6,6,1.67,158.5,26.42,2015-06-16 18:00:00
1932,6,9,2.0,313.2,34.8,2015-06-16 19:00:00
1933,6,3,1.33,74.0,24.67,2015-06-16 20:00:00
1934,6,1,1.0,12.25,12.25,2015-06-16 21:00:00
1935,6,3,2.0,106.0,35.33,2015-06-16 22:00:00
1936,6,1,2.0,28.75,28.75,2015-06-17 10:00:00
1937,6,6,3.67,374.85,62.48,2015-06-17 11:00:00
1938,6,10,2.8,453.15,45.32,2015-06-17 12:00:00
1939,6,2,1.5,49.5,24.75,2015-06-17 13:00:00
1940,6,6,1.67,198.35,33.06,2015-06-17 14:00:00
1941,6,6,2.67,276.0,46.0,2015-06-17 15:00:00
1942,6,4,2.0,135.5,33.88,2015-06-17 16:00:00
1943,6,6,2.33,247.0,41.17,2015-06-17 17:00:00
1944,6,5,2.6,219.0,43.8,2015-06-17 18:00:00
1945,6,3,1.33,65.25,21.75,2015-06-17 19:00:00
1946,6,1,2.0,26.25,26.25,2015-06-17 20:00:00
1947,6,4,1.0,63.5,15.88,2015-06-17 21:00:00
1948,6,6,1.67,151.0,25.17,2015-06-18 11:00:00
1949,6,8,2.62,344.6,43.08,2015-06-18 12:00:00
1950,6,9,2.0,319.2,35.47,2015-06-18 13:00:00
